DATA,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
2014-01-20,9.0,19.0,9.0,9.0,422.22222222222223,47.0,-2.1
2014-01-21,10.0,17.0,8.0,2.0,416.6666666666667,51.0,-3.1
2014-01-21,9.0,13.0,10.0,2.0,411.1111111111111,50.0,-3.9
2014-01-21,11.0,15.0,12.0,4.0,405.55555555555554,44.0,-4.9
2014-01-21,11.0,16.0,8.0,7.0,400.0,41.0,-3.3
2014-01-21,16.0,27.0,16.0,13.0,400.0,15.0,-4.0
2014-01-21,14.0,20.0,27.0,19.0,500.0,28.0,-4.3
2014-01-21,14.0,21.0,28.0,22.0,500.0,28.0,-5.3
2014-01-21,18.0,22.0,32.0,25.0,600.0,25.0,-6.0
2014-01-21,19.0,29.0,36.0,46.0,700.0,7.0,-2.9
2014-01-21,20.0,36.0,39.0,45.0,800.0,11.0,-0.4
2014-01-21,23.0,35.0,36.0,27.0,800.0,30.0,1.3
2014-01-21,23.0,30.0,28.0,19.0,700.0,38.0,1.8
2014-01-21,17.0,21.0,23.0,17.0,600.0,33.0,2.2
2014-01-21,23.0,25.0,28.0,37.0,800.0,28.0,3.3
2014-01-21,34.0,39.0,31.0,50.0,1000.0,25.0,3.4
2014-01-21,48.0,63.0,40.0,44.0,1000.0,37.0,3.2
2014-01-21,43.0,61.0,32.0,37.0,900.0,45.0,2.3
2014-01-21,57.0,78.0,37.0,43.0,1000.0,44.0,1.7
2014-01-21,56.0,83.0,29.0,54.0,1000.0,29.0,0.6
2014-01-21,54.0,86.0,28.0,73.0,1100.0,9.0,-2.1
2014-01-21,80.0,114.0,49.0,88.0,1400.0,1.0,-3.0
2014-01-21,97.0,142.0,67.0,94.0,1600.0,1.0,-4.6
2014-01-21,108.0,173.0,76.0,97.0,1900.0,1.0,-5.8
2014-01-21,122.0,286.0,91.0,97.0,2100.0,1.0,-6.2
2014-01-22,119.0,179.0,91.0,95.0,2800.0,1.0,-3.7
2014-01-22,141.0,179.0,125.0,107.0,3900.0,1.0,-4.5
2014-01-22,148.0,179.0,127.0,98.0,3600.0,1.0,-5.0
2014-01-22,140.0,165.0,104.0,87.0,3200.0,1.0,-6.1
2014-01-22,125.0,153.0,95.0,82.0,3000.0,1.0,-6.0
2014-01-22,114.0,132.0,86.0,80.0,2900.0,1.0,-6.2
2014-01-22,116.0,128.0,87.0,81.0,3000.0,1.0,-7.5
2014-01-22,75.0,82.0,66.0,67.0,1600.0,1.0,-6.3
2014-01-22,74.0,101.0,62.0,77.0,1900.0,1.0,-3.8
2014-01-22,65.0,76.0,61.0,59.0,1400.0,1.0,-1.1
2014-01-22,65.0,79.0,49.0,51.0,1300.0,6.0,1.2
2014-01-22,73.0,94.0,49.0,50.0,1400.0,12.0,2.0
2014-01-22,86.0,107.0,53.0,60.0,1600.0,14.0,4.1
2014-01-22,96.0,106.0,55.0,70.0,1600.0,16.0,5.8
2014-01-22,99.0,104.0,64.0,81.0,1700.0,14.0,7.0
2014-01-22,113.0,127.0,70.0,106.0,2100.0,5.0,6.4
2014-01-22,114.0,126.0,70.0,118.0,2300.0,1.0,3.9
2014-01-22,117.0,155.0,74.0,124.0,2500.0,1.0,1.5
2014-01-22,136.0,178.0,75.0,135.0,2300.0,1.0,-1.4
2014-01-22,164.0,202.0,90.0,136.0,2700.0,1.0,-3.1
2014-01-22,177.0,211.0,93.0,129.0,2500.0,1.0,-4.0
2014-01-22,179.0,213.0,94.0,125.0,2500.0,1.0,-4.8
2014-01-22,181.0,207.0,97.0,124.0,2800.0,1.0,-4.7
2014-01-22,172.0,192.0,90.0,123.0,3900.0,1.0,-3.1
2014-01-23,168.0,192.0,92.0,121.0,4100.0,1.0,-2.9
2014-01-23,257.0,307.0,132.0,136.0,5500.0,1.0,-3.3
2014-01-23,287.0,318.0,135.0,139.0,5800.0,1.0,-3.3
2014-01-23,277.0,307.0,130.0,130.0,5700.0,1.0,-3.9
2014-01-23,250.0,269.0,129.0,120.0,5300.0,1.0,-4.2
2014-01-23,217.0,228.0,119.0,117.0,4600.0,1.0,-4.9
2014-01-23,191.0,202.0,115.0,116.0,4400.0,1.0,-4.3
2014-01-23,173.0,187.0,115.0,120.0,4100.0,1.0,-4.5
2014-01-23,179.0,195.0,122.0,122.0,4100.0,1.0,-3.1
2014-01-23,178.0,211.0,136.0,122.0,3800.0,1.0,-1.1
2014-01-23,184.5,220.5,139.5,127.5,3800.0,1.0,0.7
2014-01-23,191.0,230.0,143.0,133.0,3800.0,1.0,2.3
2014-01-23,208.0,242.0,150.0,127.0,3800.0,1.0,2.9
2014-01-23,223.0,249.0,164.0,126.0,3600.0,1.0,3.7
2014-01-23,200.0,224.0,162.0,116.0,3100.0,1.0,3.9
2014-01-23,200.0,218.0,156.0,114.0,2700.0,3.0,3.8
2014-01-23,202.0,223.0,153.0,124.0,2900.0,1.0,2.5
2014-01-23,207.0,236.0,149.0,141.0,3200.0,1.0,-0.4
2014-01-23,213.0,244.0,139.0,136.0,3400.0,1.0,-1.9
2014-01-23,231.0,288.0,118.0,134.0,4200.0,1.0,-3.6
2014-01-23,250.0,311.0,105.0,132.0,4800.0,1.0,-0.8
2014-01-23,265.0,316.0,134.0,132.0,4600.0,1.0,-3.1
2014-01-23,280.0,329.0,138.0,134.0,5500.0,1.0,-3.2
2014-01-23,281.0,323.0,169.0,136.0,5500.0,1.0,-1.9
2014-01-24,286.0,331.0,197.0,145.0,5700.0,1.0,-1.4
2014-01-24,276.0,307.0,182.0,144.0,5300.0,1.0,-1.3
2014-01-24,257.0,286.0,144.0,124.0,5300.0,1.0,-1.1
2014-01-24,261.0,294.0,121.0,113.0,4300.0,1.0,-1.9
2014-01-24,261.0,292.0,80.0,114.0,4100.0,1.0,-1.7
2014-01-24,236.0,254.0,135.0,115.0,4200.0,1.0,-2.4
2014-01-24,215.0,234.0,125.0,110.0,3500.0,1.0,-3.3
2014-01-24,221.0,253.0,125.0,118.0,3600.0,1.0,-2.8
2014-01-24,223.0,248.0,123.0,116.0,3400.0,1.0,-0.8
2014-01-24,206.0,237.0,125.0,107.0,3300.0,1.0,1.8
2014-01-24,180.0,189.0,100.0,94.0,3000.0,1.0,3.2
2014-01-24,188.0,198.0,107.0,93.0,3000.0,1.0,4.4
2014-01-24,163.0,175.0,94.0,95.0,2800.0,1.0,6.0
2014-01-24,153.0,167.0,91.0,97.0,2700.0,1.0,7.7
2014-01-24,92.0,92.0,55.0,72.0,1500.0,11.0,8.8
2014-01-24,76.0,93.0,39.0,62.0,1500.0,18.0,8.8
2014-01-24,64.0,77.0,32.0,62.0,1300.0,17.0,7.8
2014-01-24,38.0,42.0,22.0,55.0,900.0,18.0,6.1
2014-01-24,30.0,36.0,24.0,59.0,800.0,13.0,5.1
2014-01-24,40.0,49.0,32.0,64.0,900.0,7.0,1.3
2014-01-24,43.0,57.0,39.0,68.0,1000.0,7.0,-0.3
2014-01-24,36.0,45.0,35.0,55.0,900.0,16.0,1.9
2014-01-24,29.0,33.0,27.0,51.0,800.0,16.0,3.3
2014-01-24,53.0,67.0,75.0,76.0,1600.0,1.0,1.4
2014-01-25,65.0,85.0,85.0,80.0,1800.0,1.0,0.6
2014-01-25,65.0,85.0,85.0,80.0,1800.0,1.0,0.8
2014-01-25,56.0,66.0,59.0,73.0,1700.0,1.0,-1.0
2014-01-25,35.0,35.0,41.0,72.0,1100.0,1.0,1.8
2014-01-25,35.0,35.0,41.0,72.0,1100.0,1.0,4.4
2014-01-25,23.0,23.0,29.0,56.0,700.0,8.0,4.1
2014-01-25,13.0,13.0,30.0,26.0,500.0,40.0,4.4
2014-01-25,6.0,32.0,10.0,6.0,400.0,64.0,3.9
2014-01-25,8.0,15.0,12.0,10.0,300.0,58.0,4.7
2014-01-25,8.0,14.0,14.0,17.0,400.0,54.0,5.7
2014-01-25,16.0,30.0,20.0,23.0,600.0,50.0,6.8
2014-01-25,16.0,30.0,20.0,23.0,600.0,69.0,6.8
2014-01-25,9.0,26.0,7.0,5.0,300.0,75.0,7.4
2014-01-25,5.0,18.0,8.0,11.5,300.0,71.0,8.2
2014-01-25,9.0,42.0,10.0,18.0,400.0,54.0,6.8
2014-01-25,9.0,32.0,9.0,15.0,300.0,60.0,6.2
2014-01-25,9.0,32.0,9.0,15.0,300.0,50.0,5.0
2014-01-25,11.0,24.0,11.0,31.0,400.0,44.0,4.1
2014-01-25,11.0,24.0,11.0,31.0,400.0,37.5,3.4
2014-01-25,19.8,47.2,16.6,37.2,520.0,31.0,2.5
2014-01-25,28.6,70.4,22.2,43.4,640.0,24.5,1.9
2014-01-25,37.400000000000006,93.6,27.799999999999997,49.6,760.0,18.0,1.5
2014-01-25,46.2,116.8,33.4,55.8,880.0,11.5,0.2
2014-01-25,55.0,140.0,39.0,62.0,1000.0,5.0,-0.6
2014-01-26,33.0,72.0,25.0,39.0,600.0,25.0,-1.6
2014-01-26,20.0,56.0,19.0,29.0,400.0,34.0,-0.9
2014-01-26,28.0,69.0,21.0,40.0,900.0,19.0,-0.9
2014-01-26,25.0,51.0,25.0,27.0,600.0,34.0,-1.3
2014-01-26,20.0,43.0,20.0,15.0,500.0,47.0,-1.6
2014-01-26,19.0,44.0,18.0,15.0,700.0,46.0,-1.8
2014-01-26,19.0,52.0,18.0,17.0,500.0,43.0,-2.1
2014-01-26,16.0,45.0,22.0,28.0,400.0,35.0,-2.3
2014-01-26,18.0,48.0,21.0,38.0,500.0,28.0,-1.6
2014-01-26,21.0,53.0,33.0,35.0,600.0,30.0,-0.6
2014-01-26,24.0,54.0,42.0,29.0,500.0,40.0,0.2
2014-01-26,24.0,58.0,50.0,22.0,400.0,46.0,0.9
2014-01-26,25.0,50.0,44.0,16.0,400.0,56.0,1.6
2014-01-26,29.0,52.0,44.0,17.0,500.0,57.0,2.5
2014-01-26,41.0,62.0,50.0,24.0,600.0,53.0,2.6
2014-01-26,51.0,73.0,53.0,27.0,700.0,53.0,2.8
2014-01-26,67.0,90.0,53.0,35.0,800.0,52.0,2.0
2014-01-26,69.0,88.0,55.0,46.0,900.0,43.0,1.7
2014-01-26,62.0,86.0,49.0,54.0,900.0,30.0,-0.1
2014-01-26,74.0,105.0,62.0,63.0,1000.0,20.0,0.4
2014-01-26,85.0,107.0,71.0,67.0,1100.0,14.0,-2.2
2014-01-26,94.0,118.0,80.0,76.0,1300.0,4.0,-3.8
2014-01-26,99.0,116.0,97.0,81.0,1300.0,1.0,-2.6
2014-01-26,108.0,130.0,83.0,84.0,2200.0,1.0,-2.2
2014-01-27,102.0,125.0,72.0,84.0,2700.0,1.0,-2.9
2014-01-27,106.0,123.0,57.0,76.0,2600.0,1.0,-3.1
2014-01-27,105.0,126.0,37.0,59.0,2400.0,1.0,-3.3
2014-01-27,96.0,117.0,32.0,50.0,1800.0,1.0,-3.5
2014-01-27,96.0,113.0,34.0,63.0,1600.0,1.0,-3.9
2014-01-27,97.0,109.0,78.0,76.0,2100.0,1.0,-4.1
2014-01-27,108.0,118.0,76.0,77.0,1900.0,1.0,-4.8
2014-01-27,120.0,140.0,74.0,78.0,2300.0,1.0,-4.7
2014-01-27,123.0,144.0,84.0,82.0,2700.0,1.0,-3.5
2014-01-27,121.0,148.0,105.0,79.0,2500.0,1.0,-1.4
2014-01-27,134.0,155.0,106.0,77.0,2500.0,1.0,1.0
2014-01-27,137.0,163.0,112.0,79.0,2400.0,1.0,2.8
2014-01-27,133.0,149.0,127.0,75.0,2000.0,8.0,5.0
2014-01-27,148.0,159.0,128.0,82.0,2100.0,12.0,8.0
2014-01-27,146.0,166.0,124.0,84.0,2000.0,17.0,9.9
2014-01-27,113.0,115.0,91.0,75.0,1600.0,28.0,12.6
2014-01-27,75.0,102.0,55.0,63.0,1200.0,32.0,11.0
2014-01-27,61.0,99.0,37.0,55.0,1000.0,38.0,9.6
2014-01-27,15.0,94.0,7.0,24.0,500.0,59.0,6.7
2014-01-27,15.0,95.0,12.0,27.0,500.0,53.0,6.0
2014-01-27,13.0,54.0,16.0,26.0,600.0,50.0,4.7
2014-01-27,11.0,38.0,17.0,23.0,500.0,52.0,3.3
2014-01-27,7.0,24.0,12.0,18.0,400.0,55.0,1.1
2014-01-27,6.5,18.0,11.5,20.5,400.0,52.0,0.5
2014-01-28,6.0,12.0,11.0,23.0,400.0,49.0,0.6
2014-01-28,5.0,13.0,14.0,23.0,400.0,48.0,0.0
2014-01-28,9.0,13.0,12.0,17.0,400.0,53.0,-0.8
2014-01-28,6.0,14.0,12.0,14.0,500.0,54.0,-0.9
2014-01-28,7.0,10.0,19.0,22.0,500.0,44.0,-1.2
2014-01-28,11.0,10.0,17.0,36.0,700.0,28.0,-3.5
2014-01-28,15.0,15.0,23.0,33.0,700.0,33.0,-5.5
2014-01-28,18.0,25.0,14.0,35.0,600.0,28.0,-6.9
2014-01-28,18.0,31.0,15.0,88.0,800.0,1.0,-0.8
2014-01-28,21.0,46.0,20.0,75.0,1100.0,1.0,1.9
2014-01-28,20.0,31.0,34.0,65.0,1300.0,5.0,3.4
2014-01-28,17.0,18.0,21.0,47.0,800.0,27.0,4.4
2014-01-28,48.0,112.0,30.0,37.0,900.0,39.0,4.8
2014-01-28,65.0,112.0,37.0,31.0,900.0,50.0,4.8
2014-01-28,61.0,157.0,36.0,31.0,900.0,57.0,5.1
2014-01-28,58.0,139.0,26.0,28.0,900.0,64.0,4.9
2014-01-28,67.0,125.0,22.0,28.0,800.0,68.0,4.3
2014-01-28,79.0,128.0,27.0,35.0,1000.0,66.0,3.6
2014-01-28,81.0,126.0,27.0,45.0,1000.0,52.0,3.1
2014-01-28,66.0,111.0,26.0,51.0,900.0,42.0,2.9
2014-01-28,59.0,104.0,26.0,59.0,900.0,31.0,2.2
2014-01-28,65.0,113.0,33.0,67.0,1100.0,19.0,1.0
2014-01-28,66.0,114.0,34.0,60.0,1300.0,14.0,-0.3
2014-01-28,68.0,103.0,39.0,62.0,1700.0,7.0,-2.5
2014-01-29,69.0,98.0,37.0,71.0,1800.0,1.0,-2.5
2014-01-29,59.0,79.0,45.0,71.0,2000.0,1.0,-2.8
2014-01-29,60.0,72.0,56.0,70.0,2300.0,1.0,-3.3
2014-01-29,57.0,68.0,54.0,67.0,2200.0,1.0,-3.7
2014-01-29,64.0,72.0,47.0,64.0,2400.0,1.0,-3.9
2014-01-29,67.0,80.0,43.0,64.0,2200.0,1.0,-4.0
2014-01-29,63.0,74.0,43.0,64.0,1900.0,1.0,-4.2
2014-01-29,70.0,88.0,57.0,67.0,2100.0,1.0,-4.6
2014-01-29,72.0,102.0,60.0,68.0,2200.0,1.0,-3.4
2014-01-29,83.0,110.0,67.0,68.0,2200.0,1.0,-1.9
2014-01-29,100.0,140.0,82.0,72.0,2400.0,1.0,-0.5
2014-01-29,92.0,112.0,100.0,60.0,1800.0,6.0,1.0
2014-01-29,109.0,123.0,121.0,62.0,1900.0,8.0,1.5
2014-01-29,125.0,154.0,107.0,69.0,1900.0,11.0,2.7
2014-01-29,145.0,161.0,100.0,77.0,1900.0,10.0,2.8
2014-01-29,155.0,171.0,99.0,85.0,2000.0,10.0,3.2
2014-01-29,158.0,178.0,94.0,94.0,2200.0,5.0,1.8
2014-01-29,171.0,184.0,85.0,98.0,2300.0,1.0,-1.4
2014-01-29,167.0,182.0,70.0,103.0,2400.0,1.0,-1.6
2014-01-29,177.0,198.0,74.0,103.0,2600.0,1.0,-1.4
2014-01-29,190.0,208.0,78.0,100.0,2600.0,1.0,-0.9
2014-01-29,189.0,208.0,84.0,101.0,2700.0,1.0,-0.9
2014-01-29,217.0,232.0,141.0,106.0,3700.0,1.0,-1.6
2014-01-29,209.0,225.0,143.0,96.0,3300.0,1.0,-1.8
2014-01-30,207.0,220.0,138.0,97.0,3400.0,1.0,-1.3
2014-01-30,187.0,198.0,123.0,92.0,3100.0,1.0,-0.9
2014-01-30,171.0,179.0,100.0,76.0,3000.0,1.0,-2.4
2014-01-30,90.0,65.0,48.0,37.0,1000.0,17.0,-2.4
2014-01-30,38.0,41.0,21.0,31.0,700.0,24.0,-2.6
2014-01-30,31.0,33.0,25.0,25.0,900.0,46.0,-4.7
2014-01-30,18.0,19.0,19.0,18.0,600.0,54.0,2.3
2014-01-30,13.0,13.0,17.0,26.0,600.0,48.0,-0.9
2014-01-30,11.0,19.0,19.0,49.0,600.0,23.0,2.3
2014-01-30,12.0,23.0,25.0,40.0,600.0,33.0,5.1
2014-01-30,12.0,22.0,14.0,23.0,600.0,53.0,7.0
2014-01-30,16.0,20.0,14.0,22.0,600.0,56.0,8.2
2014-01-30,13.0,10.0,13.0,15.0,500.0,67.0,8.9
2014-01-30,12.0,9.0,13.0,15.0,500.0,70.0,9.6
2014-01-30,17.0,16.0,12.0,16.0,500.0,70.0,9.5
2014-01-30,18.0,21.0,12.0,23.0,500.0,64.0,8.2
2014-01-30,15.0,26.0,13.0,30.0,600.0,58.0,7.0
2014-01-30,23.0,41.0,16.0,34.0,600.0,57.0,5.7
2014-01-30,32.0,52.0,18.0,38.0,700.0,54.0,5.0
2014-01-30,42.0,62.0,25.0,48.0,700.0,43.0,4.1
2014-01-30,101.0,211.0,62.0,57.0,1600.0,30.0,2.7
2014-01-30,112.0,183.0,65.0,50.0,1700.0,31.0,1.5
2014-01-30,119.0,186.0,63.0,59.0,1400.0,12.0,0.6
2014-01-30,158.0,200.0,69.0,63.0,1400.0,1.0,-0.3
2014-01-31,152.0,203.0,52.0,56.0,1200.0,1.0,-1.3
2014-01-31,333.0,415.0,84.0,52.0,900.0,1.0,-0.9
2014-01-31,289.0,360.0,69.0,50.0,1400.0,1.0,-0.9
2014-01-31,226.0,276.0,62.0,51.0,1600.0,2.0,-1.1
2014-01-31,151.0,182.0,75.0,54.0,1900.0,5.0,-1.1
2014-01-31,122.0,148.0,80.0,54.0,1800.0,6.0,-1.1
2014-01-31,117.0,140.0,76.0,58.0,1700.0,3.0,-1.2
2014-01-31,93.0,118.0,72.0,59.0,1400.0,3.0,-1.2
2014-01-31,101.0,129.0,70.0,53.0,1300.0,8.0,-0.5
2014-01-31,98.0,131.0,80.0,53.0,1400.0,10.0,0.5
2014-01-31,73.0,94.0,70.0,40.0,1100.0,25.0,1.2
2014-01-31,61.0,82.0,67.0,31.0,1000.0,36.0,2.0
2014-01-31,59.0,76.0,68.0,31.0,900.0,38.0,2.6
2014-01-31,55.0,78.0,68.0,32.0,900.0,41.0,3.2
2014-01-31,83.0,103.0,63.0,29.0,1000.0,44.0,3.6
2014-01-31,96.0,115.0,63.0,37.0,1100.0,40.0,3.1
2014-01-31,119.0,165.0,66.0,42.0,1200.0,32.0,2.8
2014-01-31,129.0,148.0,62.0,41.0,1200.0,33.0,2.6
2014-01-31,130.0,148.0,61.0,47.0,1200.0,23.0,2.9
2014-01-31,134.0,151.0,61.0,63.0,1300.0,4.0,2.9
2014-01-31,131.0,147.0,63.0,67.0,1500.0,1.0,2.7
2014-01-31,137.0,161.0,64.0,66.0,1600.0,1.0,2.5
2014-01-31,140.0,165.0,60.0,65.0,1700.0,1.0,2.1
2014-01-31,142.0,157.0,56.0,57.0,1600.0,3.0,2.3
2014-02-01,143.0,147.0,51.0,53.0,1600.0,6.0,1.8
2014-02-01,144.0,153.0,65.0,60.0,1600.0,4.0,1.6
2014-02-01,138.0,156.0,63.0,57.0,1500.0,6.0,1.6
2014-02-01,138.0,140.0,66.0,64.0,1700.0,1.0,1.8
2014-02-01,145.0,150.0,63.0,65.0,1900.0,1.0,1.8
2014-02-01,153.0,152.0,70.0,62.0,1900.0,1.0,1.6
2014-02-01,148.0,141.0,81.0,64.0,1900.0,1.0,1.7
2014-02-01,153.0,160.0,91.0,71.0,1800.0,1.0,2.1
2014-02-01,150.0,158.0,81.0,67.0,1800.0,1.0,2.5
2014-02-01,156.0,163.0,75.0,64.0,1800.0,1.0,2.7
2014-02-01,158.0,171.0,78.0,64.0,1900.0,1.0,3.8
2014-02-01,170.0,184.0,82.0,72.0,2200.0,1.0,4.5
2014-02-01,134.0,140.0,74.0,57.0,1700.0,5.0,4.8
2014-02-01,102.0,78.0,55.0,50.0,1600.0,6.0,4.9
2014-02-01,99.0,82.0,51.0,54.0,1600.0,2.0,4.7
2014-02-01,103.0,93.0,50.0,58.0,1700.0,1.0,4.6
2014-02-01,102.0,94.0,44.0,56.0,1700.0,2.0,4.0
2014-02-01,98.0,91.0,40.0,58.0,1700.0,1.0,3.6
2014-02-01,101.0,88.0,36.0,60.0,1800.0,1.0,3.4
2014-02-01,107.0,91.0,30.0,57.0,1900.0,1.0,3.2
2014-02-01,113.0,104.0,28.0,57.0,1900.0,1.0,2.8
2014-02-01,112.0,105.0,28.0,57.0,1900.0,1.0,2.5
2014-02-01,121.0,115.0,27.0,57.0,2000.0,1.0,2.4
2014-02-01,128.0,121.0,28.0,56.0,2000.0,1.0,2.3
2014-02-02,127.0,118.0,33.0,53.0,2000.0,1.0,2.2
2014-02-02,123.0,121.0,31.0,51.0,2000.0,1.0,2.2
2014-02-02,130.0,128.0,26.0,44.0,2100.0,1.0,2.1
2014-02-02,137.0,135.0,24.0,40.0,1800.0,1.0,2.0
2014-02-02,146.0,144.0,18.0,45.0,1800.0,1.0,1.9
2014-02-02,151.0,147.0,26.0,50.0,2400.0,1.0,1.5
2014-02-02,151.0,154.0,24.0,55.0,2600.0,1.0,1.2
2014-02-02,143.0,147.0,26.0,57.0,2900.0,1.0,1.1
2014-02-02,136.0,138.0,29.0,59.0,2500.0,1.0,3.8
2014-02-02,121.0,67.0,36.0,54.0,2100.0,6.0,7.6
2014-02-02,35.0,73.0,15.0,17.0,600.0,59.0,8.8
2014-02-02,16.0,179.0,8.0,9.0,400.0,71.0,8.9
2014-02-02,13.0,112.0,6.0,9.0,400.0,73.0,9.7
2014-02-02,11.0,65.0,7.0,9.0,300.0,73.0,9.1
2014-02-02,16.0,78.0,8.0,8.0,300.0,74.0,9.2
2014-02-02,21.0,106.0,14.0,9.0,400.0,75.0,8.4
2014-02-02,13.0,77.0,9.0,10.0,300.0,70.0,6.0
2014-02-02,13.0,55.0,7.0,9.0,300.0,68.0,4.7
2014-02-02,3.0,39.0,7.0,12.0,300.0,63.0,4.0
2014-02-02,12.0,22.0,11.0,12.0,400.0,64.0,3.2
2014-02-02,8.0,21.0,9.0,11.0,400.0,64.0,2.5
2014-02-02,8.0,9.0,11.0,12.0,300.0,63.0,2.2
2014-02-02,3.0,13.0,8.0,13.0,300.0,61.0,2.0
2014-02-02,3.0,6.0,10.0,13.0,300.0,61.0,1.9
2014-02-03,3.0,6.0,8.0,10.0,300.0,66.0,1.7
2014-02-03,3.0,9.0,9.0,9.0,400.0,67.0,1.0
2014-02-03,10.0,46.0,7.0,8.0,400.0,69.0,-0.2
2014-02-03,6.0,52.0,8.0,5.0,300.0,74.0,-1.2
2014-02-03,6.0,36.0,6.0,5.0,300.0,74.0,-2.4
2014-02-03,3.0,18.0,5.0,5.0,300.0,71.0,-3.4
2014-02-03,3.0,6.0,4.0,3.0,300.0,68.0,-3.5
2014-02-03,3.0,6.0,3.0,3.0,300.0,69.0,-3.2
2014-02-03,4.0,6.0,9.0,12.0,400.0,59.0,-2.4
2014-02-03,5.0,6.0,7.0,11.0,400.0,62.0,-1.2
2014-02-03,3.0,6.0,13.0,7.0,400.0,65.0,-0.5
2014-02-03,3.0,7.0,9.0,6.0,400.0,67.0,0.6
2014-02-03,7.0,12.0,9.0,5.0,400.0,70.0,1.1
2014-02-03,4.0,32.0,6.0,5.0,400.0,72.0,1.7
2014-02-03,8.0,61.0,5.0,4.0,300.0,75.0,1.5
2014-02-03,9.0,75.0,5.0,5.0,300.0,74.0,1.0
2014-02-03,10.0,66.0,3.0,5.0,300.0,73.0,0.5
2014-02-03,4.0,45.0,3.0,6.0,300.0,71.0,-0.4
2014-02-03,5.0,47.0,3.0,8.0,300.0,68.0,-0.8
2014-02-03,3.0,48.0,5.0,11.0,400.0,64.0,-1.3
2014-02-03,4.0,39.0,6.0,11.0,400.0,63.0,-2.3
2014-02-03,10.0,38.0,7.0,12.0,400.0,60.0,-2.6
2014-02-03,8.0,29.0,6.0,16.0,400.0,56.0,-1.9
2014-02-03,9.0,27.0,3.0,16.0,400.0,57.0,-2.1
2014-02-04,3.0,20.0,2.0,7.0,400.0,66.0,-2.5
2014-02-04,3.0,14.0,4.0,5.0,400.0,67.0,-3.5
2014-02-04,5.0,10.0,4.0,5.0,400.0,68.0,-3.6
2014-02-04,3.0,13.0,3.0,6.0,400.0,66.0,-4.4
2014-02-04,4.0,12.0,5.0,8.0,400.0,64.0,-5.1
2014-02-04,3.0,17.0,9.0,6.0,400.0,65.0,-5.7
2014-02-04,6.0,13.0,13.0,11.0,400.0,58.0,-6.2
2014-02-04,5.0,24.0,18.0,15.0,500.0,52.0,-6.6
2014-02-04,11.0,24.0,24.0,20.0,600.0,48.0,-4.2
2014-02-04,11.0,22.0,24.0,21.0,600.0,47.0,-2.2
2014-02-04,10.0,10.0,18.0,17.0,500.0,55.0,-0.7
2014-02-04,5.0,9.0,9.0,11.0,400.0,62.0,0.3
2014-02-04,7.0,9.0,6.0,8.0,400.0,66.0,0.4
2014-02-04,5.0,6.0,5.0,8.0,400.0,68.0,0.3
2014-02-04,8.0,6.0,6.0,10.0,400.0,68.0,0.7
2014-02-04,3.0,6.0,8.0,10.0,400.0,67.0,0.6
2014-02-04,12.0,13.0,21.0,24.0,500.0,53.0,-0.5
2014-02-04,14.0,12.0,21.0,35.0,600.0,42.0,-1.5
2014-02-04,29.0,40.0,19.0,50.0,800.0,28.0,-1.7
2014-02-04,46.0,69.0,31.0,54.0,1000.0,27.0,-1.7
2014-02-04,59.0,81.0,35.0,48.0,1000.0,35.0,-2.0
2014-02-04,87.0,114.0,45.0,43.0,1000.0,36.0,-2.6
2014-02-04,158.0,186.0,64.0,49.0,1000.0,26.0,-3.6
2014-02-04,98.0,143.0,55.0,49.0,1100.0,24.0,-4.4
2014-02-05,66.0,90.0,38.0,39.0,1100.0,32.0,-4.0
2014-02-05,63.0,75.0,34.0,43.0,1100.0,25.0,-3.9
2014-02-05,58.0,68.0,34.0,38.0,1200.0,22.0,-4.1
2014-02-05,85.0,129.0,39.0,49.0,1800.0,9.0,-5.1
2014-02-05,137.0,166.0,29.0,57.5,2400.0,1.0,-5.6
2014-02-05,142.0,154.0,52.0,66.0,3100.0,1.0,-6.2
2014-02-05,114.0,122.0,55.0,59.0,2600.0,1.0,-6.3
2014-02-05,92.0,96.0,50.0,55.0,2200.0,1.0,-6.0
2014-02-05,65.0,63.0,51.0,52.0,1800.0,1.0,-5.1
2014-02-05,59.0,65.0,60.0,51.0,1800.0,1.0,-3.5
2014-02-05,64.0,70.0,81.0,49.0,1700.0,5.0,-2.2
2014-02-05,76.0,88.0,87.0,47.0,1800.0,11.0,-0.7
2014-02-05,86.0,110.0,79.0,53.0,1900.0,12.0,0.2
2014-02-05,77.0,126.0,55.0,43.0,1300.0,27.0,0.8
2014-02-05,84.0,97.0,50.0,30.0,1100.0,42.0,0.6
2014-02-05,94.0,106.0,57.0,30.0,1100.0,46.0,0.7
2014-02-05,94.0,101.0,60.0,32.0,1000.0,46.0,0.2
2014-02-05,87.0,88.0,63.0,34.0,900.0,45.0,0.0
2014-02-05,83.0,92.0,67.0,41.0,900.0,38.0,-0.8
2014-02-05,86.0,88.0,67.0,46.0,900.0,33.0,-0.8
2014-02-05,79.0,80.0,61.0,47.0,1000.0,30.0,-2.6
2014-02-05,78.0,86.0,54.0,48.0,1000.0,29.0,-3.7
2014-02-05,140.0,158.0,65.0,58.0,1200.0,13.0,-4.4
2014-02-05,108.0,117.0,59.0,62.0,1200.0,5.0,-2.8
2014-02-06,120.0,117.0,61.0,69.0,1700.0,1.0,-3.1
